0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0.541493024243642,0.5430539931515094,0.5439645222903613,0.5449067162043886,0.5494112207088931,0.5574780358038748,0.5655765156740319,0.5737069417821852,0.5757533901419601,0.577772104597104,0.5797599312917697,0.5817134515302707,0.5836289553237766,0.5855024117279835,0.5873294355085706,0.5963760037983504,0.6054571667865092,0.6145732319794587,0.6237245096169826,0.6329113126965338,0.6421339569977464,0.6513927611071663,0.6606880464432008,0.6700201372812914,0.6751747764565491,0.6803294156318068,0.6896986391298243,0.694853278305082,0.7000079174803397,0.7051625566555975,0.7103171958308552,0.7154718350061129,0.7206264741813707,0.7257811133566284,0.7309357525318861,0.7360903917071439,0.7412450308824017,0.7463996700576594,0.7515543092329171,0.7567089484081748,0.7618635875834325,0.7628036424359306,0.7637808299483555,0.7647948229628363,0.765845297203932,0.7669319312532349,0.7680544065241991,0.7692124072371906,0.7704056203947567,0.7795216855877061,0.7886729632252301,0.7978597663047813,0.807082410605994,0.8163412147154137,0.8256365000514483,0.8349685908895388,0.8369442915301158,0.830579492185854,0.8243353289974997,0.8182067031788403,0.812188875583352,0.8062774339487802,0.8004682636803243,0.794757521734043,0.7931030392407765,0.7955017587138193,0.7979897151915525,0.8005645610703374,0.8032241247816277,0.8059663969586648,0.8087895179128362,0.8116917662775907,0.8104195016465474,0.8049709162906704,0.8079880625738869,0.8068255862289289,0.8056965624406602,0.8045995676960304,0.8035332581190824,0.80249636397874,0.8014876846449376,0.8005060839509687,0.7995504859243897,0.798619870852754,0.7977132716539347,0.7968297705238752,0.795968495837339,0.7951286192796609,0.7943093531896561,0.7935099480957724,0.7927296904292872,0.7919679003998785,0.7954759770688888,0.7990390510908432,0.7940390514214368,0.7890928962210935
0.5430539931515094,0.5445723025558028,0.5455335369154568,0.546526717513107,0.5511138734764097,0.5592950048053651,0.5675080823723165,0.5757533901419601,0.577772104597104,0.5797599312917697,0.5817134515302707,0.5836289553237766,0.5855024117279835,0.5873294355085706,0.5891052495932501,0.598294931300888,0.6075195152133165,0.6167793115703195,0.6260746333693499,0.6354057963900417,0.6447731192189405,0.6541769232744542,0.6636175328320238,0.6730952750495205,0.6783584329442574,0.6836215908389941,0.6931367957823391,0.698399953677076,0.7036631115718128,0.7089262694665497,0.7141894273612865,0.7194525852560233,0.7247157431507601,0.729978901045497,0.7352420589402339,0.7405052168349707,0.7457683747297075,0.7510315326244443,0.7562946905191812,0.761557848413918,0.7668210063086549,0.7678321171547836,0.7688806907267607,0.7699663969586648,0.7710889086926247,0.7722479016531996,0.7734430544219815,0.7746740484124248,0.7759405678448954,0.7852003642018985,0.7944956860009289,0.8038268490216206,0.8131941718505196,0.8225979759060331,0.8320385854636028,0.8415163276810994,0.8434352222609067,0.8369442915301158,0.830579492185854,0.8243353289974997,0.8182067031788403,0.812188875583352,0.8062774339487802,0.8004682636803243,0.7987541601963093,0.8011318416073362,0.8036019277440678,0.8061618852516694,0.8088093721652763,0.8115422226052373,0.8143584329442572,0.8172561492842041,0.8159438133261987,0.8104195016465474,0.8134375476620384,0.812240109622495,0.8110776332775369,0.8099486094892683,0.8088516147446385,0.8077853051676906,0.8067484110273482,0.8057397316935457,0.8047581309995768,0.8038025329729979,0.8028719179013621,0.8019653187025428,0.8010818175724832,0.8002205428859472,0.7993806663282692,0.7985614002382642,0.7977619951443806,0.7969817374778954,0.8005097902227651,0.8040937943029164,0.7990390510908432,0.7940390514214368
0.5445723025558028,0.5460440529216909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5908246426761002,0.6001624127798134,0.6095353953281011,0.6189439033184161,0.6283882525303925,0.637868761550576,0.6473857517973745,0.6569395475462287,0.6665304759550099,0.6761588670896397,0.6815352111756612,0.6869115552616827,0.6965777421219825,0.701954086208004,0.7073304302940255,0.712706774380047,0.7180831184660685,0.72345946255209,0.7288358066381115,0.734212150724133,0.7395884948101545,0.744964838896176,0.7503411829821975,0.755717527068219,0.7610938711542405,0.766470215240262,0.7718465593262835,0.7729330606380267,0.7740573576754401,0.7752191174387019,0.7764180098618905,0.7776537077871353,0.7789258869389947,0.7802342258990613,0.7815784060807893,0.7909869140711043,0.8004312632830807,0.8099117723032643,0.8194287625500626,0.828982558298917,0.8385734867076982,0.8482018778423278,0.8500582175039859,0.8434352222609067,0.8369442915301158,0.830579492185854,0.8243353289974997,0.8182067031788403,0.812188875583352,0.8062774339487802,0.8045004275846178,0.8068543292265578,0.8093040116674531,0.8118467388390066,0.8144799830752791,0.8172014081508688,0.8200088539766053,0.8229003227671439,0.8215459920584824,0.8159438133261987,0.8189613914694338,0.8177273904363167,0.8165299523967734,0.8153674760518153,0.8142384522635466,0.8131414575189169,0.812075147941969,0.8110382538016265,0.8100295744678241,0.8090479737738552,0.8080923757472762,0.8071617606756405,0.8062551614768212,0.8053716603467616,0.8045103856602256,0.8036705091025476,0.8028512430125425,0.802051837918659,0.8055995547119229,0.8092042097738248,0.8040937943029164,0.7990390510908432
0.5460440529216909,0.5474650284956355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5924819212283541,0.6019730651851258,0.6114997345839248,0.6210622452043852,0.6306609156330527,0.6402960672883351,0.6499680244456734,0.6596771142629386,0.6694236668060523,0.6792080150748361,0.6847025205693416,0.690197026063847,0.7000195060181018,0.7055140115126073,0.7110085170071128,0.7165030225016182,0.7219975279961237,0.7274920334906292,0.7329865389851348,0.7384810444796402,0.7439755499741457,0.7494700554686513,0.7549645609631568,0.7604590664576623,0.7659535719521677,0.7714480774466732,0.7769425829411787,0.7781091139759351,0.7793137766961622,0.7805562351420594,0.7818361563138052,0.7831532101454779,0.7845070694792066,0.78589741003955,0.7873239104081007,0.796886421028561,0.8064850914572286,0.8161202431125109,0.8257922002698492,0.8355012900871144,0.8452478426302281,0.855032190899012,0.8568196950763554,0.8500582175039859,0.8434352222609067,0.8369442915301158,0.830579492185854,0.8243353289974997,0.8182067031788403,0.812188875583352,0.8103454390747351,0.8126725976447348,0.8150991403214966,0.8176221094910627,0.8202387748245992,0.822946614446647,0.8257432979737553,0.8286266712106328,0.827228297226893,0.8215459920584824,0.8245616305602264,0.8232893659291831,0.8220553648960659,0.8208579268565226,0.8196954505115646,0.8185664267232959,0.8174694319786661,0.8164031224017181,0.8153662282613757,0.8143575489275733,0.8133759482336044,0.8124203502070254,0.8114897351353897,0.8105831359365704,0.8096996348065109,0.8088383601199747,0.8079984835622966,0.8071792174722918,0.8107462574697186,0.8143712574850299,0.8092042097738248,0.8040937943029164
0.5474650284956355,0.5488306663819222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5940708550357247,0.6037209964681081,0.6134069791221528,0.6231291215844048,0.6328877452732715,0.6426831744641942,0.6525157363150438,0.6623857608917418,0.6722935811941101,0.6822395331819492,0.6878575107100391,0.6934754882381289,0.7034599108575292,0.7090778883856191,0.714695865913709,0.7203138434417989,0.7259318209698888,0.7315497984979787,0.7371677760260686,0.7427857535541584,0.7484037310822484,0.7540217086103382,0.7596396861384281,0.765257663666518,0.7708756411946079,0.7764936187226978,0.7821115962507876,0.7833631286875671,0.7846531317559078,0.7859812665097194,0.7873471969892011,0.7887505901945313,0.7901911160597883,0.7916684474271014,0.7931822600210292,0.8029044024832812,0.8126630261721479,0.8224584553630706,0.8322910172139202,0.8421610417906182,0.8520688620929865,0.8620148140808256,0.8637266104500716,0.8568196950763554,0.8500582175039859,0.8434352222609067,0.8369442915301158,0.830579492185854,0.8243353289974997,0.8182067031788403,0.8162930405175141,0.8185902501696739,0.8209906954683444,0.8234911763070891,0.8260887408624307,0.8287806646474857,0.8315644316806745,0.834437717524815,0.8329931163019433,0.827228297226893,0.8302404116095421,0.8289280756515367,0.8276558110204935,0.8264218099873764,0.825224371947833,0.8240618956028749,0.8229328718146063,0.8218358770699765,0.8207695674930287,0.8197326733526862,0.8187239940188837,0.8177423933249148,0.8167867952983359,0.8158561802267001,0.8149495810278808,0.8140660798978212,0.8132048052112852,0.8123649286536072,0.8115456625636022,0.8151515151515152,0.8099659998032334,0.8048377646825142
0.5488306663819222,0.5501360219426517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5955846152205295,0.6053997467832661,0.6152510381542098,0.6251388107517681,0.6350633888513826,0.6450250996109239,0.6550242730963137,0.6650612423073736,0.6751363432039045,0.6852499147319966,0.6909970411687781,0.6967441676055598,0.7068965517241379,0.7126436781609196,0.7183908045977012,0.7241379310344828,0.7298850574712643,0.735632183908046,0.7413793103448276,0.7471264367816092,0.7528735632183908,0.7586206896551724,0.764367816091954,0.7701149425287357,0.7758620689655172,0.7816091954022988,0.7873563218390804,0.7886981905940655,0.7900788719395366,0.7914980239165691,0.7929553075790723,0.7944503869672458,0.7959829290812677,0.7975526038552164,0.7991590841312213,0.8090468567287796,0.8189714348283941,0.8289331455879354,0.8389323190733252,0.8489692882843851,0.859044389180916,0.8691579607090081,0.8707865168539326,0.8637266104500716,0.8568196950763554,0.8500582175039859,0.8434352222609067,0.8369442915301158,0.830579492185854,0.8243353289974997,0.8223473493396172,0.8246111383411237,0.8269822861552665,0.8294573268397123,0.8320330661299756,0.8347065580964582,0.8374750841985453,0.8403361344537815,0.8388429752066116,0.8329931163019433,0.8360000000000001,0.8346456692913387,0.8333333333333333,0.83206106870229,0.8308270676691729,0.8296296296296296,0.8284671532846715,0.8273381294964028,0.8262411347517731,0.8251748251748252,0.8241379310344827,0.8231292517006803,0.8221476510067114,0.8211920529801324,0.8202614379084967,0.8193548387096774,0.8184713375796178,0.8176100628930818,0.8167701863354038,0.8159509202453987,0.8107462574697186,0.8055995547119229
0.5501360219426517,0.5513757300012443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5970157035107847,0.6070022213861233,0.6170252204880765,0.6270850250920859,0.637181962356022,0.6473163623458066,0.6574885580612615,0.6676988854621871,0.677947683494674,0.6882352941176471,0.6941176470588235,0.7,0.7058823529411764,0.7073594482005564,0.7132418011417329,0.7235294117647059,0.7250065070240858,0.7308888599652623,0.7367712129064388,0.7426535658476152,0.7485359187887917,0.7544182717299681,0.7603006246711446,0.766182977612321,0.7720653305534976,0.777947683494674,0.7838300364358505,0.7853459442857165,0.7869003227671438,0.7884928329340419,0.7901231388266102,0.7917909074450269,0.7934958087233706,0.7952375155037703,0.8011198684449468,0.8111428675469,0.8212026721509094,0.8312996094148455,0.8414340094046302,0.851606205120085,0.8618165325210106,0.8720653305534976,0.8735632183908046,0.866381259172136,0.8593601653587611,0.8524917206166062,0.8457683747297076,0.8391831752122985,0.8327297072073561,0.8264020405230211,0.8243353289974997,0.82652480100245,0.8288257226638834,0.8312343332038746,0.8337471696139906,0.8363610405897248,0.8390730031877687,0.8418803418803419,0.8403361344537815,0.8388429752066116,0.8373983739837398,0.8315947423182035,0.8302404116095421,0.8289280756515367,0.8276558110204935,0.8264218099873764,0.825224371947833,0.8240618956028749,0.8229328718146063,0.8218358770699765,0.8207695674930287,0.8197326733526862,0.8187239940188837,0.8177423933249148,0.8167867952983359,0.8158561802267001,0.8149495810278808,0.8140660798978212,0.8132048052112852,0.8123649286536072,0.8071792174722918,0.802051837918659
0.5513757300012443,0.5525439612437598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5942517063456536,0.6043799676653578,0.6145447102116768,0.6247462582600518,0.6349849389683537,0.645261082402504,0.6555750215623245,0.6659270924076159,0.6763176338844685,0.6867469879518072,0.6883658266555528,0.694389923041095,0.7004140194266372,0.7064381158121793,0.7124622121977215,0.7228915662650602,0.7245104049688058,0.7261680562630376,0.7321921526485797,0.7382162490341219,0.744240345419664,0.7502644418052062,0.7562885381907485,0.7623126345762905,0.7683367309618327,0.774360827347375,0.780384923732917,0.7820810456587101,0.7838152992699738,0.7855873486069078,0.7873968606696904,0.7892435053923996,0.791126955617165,0.7930468870685452,0.8031751483882493,0.8133398909345684,0.8235414389829434,0.8337801196912452,0.8440562631253956,0.8543702022852161,0.8647222731305074,0.8751128146073601,0.8764705882352941,0.8691579607090081,0.8620148140808256,0.855032190899012,0.8482018778423278,0.8415163276810994,0.8349685908895388,0.8285522555445233,0.8264020405230211,0.8285127806603325,0.8307393853252096,0.8330777697124916,0.835524175978153,0.8380751440737398,0.8407274856810353,0.8434782608695652,0.8374750841985453,0.835930876771985,0.834437717524815,0.8286266712106328,0.827228297226893,0.8258739665182315,0.8245616305602264,0.8232893659291831,0.8220553648960659,0.8208579268565226,0.8196954505115646,0.8185664267232959,0.8174694319786661,0.8164031224017181,0.8153662282613757,0.8143575489275733,0.8133759482336044,0.8124203502070254,0.8114897351353897,0.8105831359365704,0.8096996348065109,0.8088383601199747,0.8036705091025476,0.7985614002382642
0.5525439612437598,0.5536343731103069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5954553804275176,0.6016282199336904,0.61194170560064,0.6222919967696456,0.6326794205985783,0.6431043071533593,0.6535669894338104,0.6640678033997325,0.6746070879972158,0.6851851851851851,0.691358024691358,0.6975308641975309,0.7037037037037037,0.7098765432098766,0.7160493827160493,0.7222222222222222,0.7239898040465985,0.7257961984614609,0.7276410635078845,0.7338139030140574,0.7399867425202302,0.7461595820264031,0.752332421532576,0.7585052610387487,0.7646781005449216,0.7708509400510943,0.7770237795572672,0.7789067762891617,0.7808275687467264,0.7827858239301395,0.7847812117734796,0.7868134051188755,0.7929862446250484,0.7991590841312213,0.8053319236373941,0.8156454093043437,0.8259957004733494,0.8363831243022819,0.846808010857063,0.8572706931375141,0.8677715071034362,0.8783107917009194,0.8795180722891567,0.8720653305534976,0.8647915156176975,0.8576868396210764,0.8507423481247336,0.8439498307937197,0.8373017433583396,0.830791139226706,0.8285522555445233,0.830579492185854,0.8327273649830922,0.8349914323738179,0.8373676124867699,0.8398521504379022,0.8424415891650503,0.8451327433628318,0.8390730031877687,0.8331086391072349,0.8315644316806745,0.8257432979737553,0.8242986967508836,0.8229003227671439,0.8215459920584824,0.820233656100477,0.8189613914694338,0.8177273904363167,0.8165299523967734,0.8153674760518153,0.8142384522635466,0.8131414575189169,0.812075147941969,0.8110382538016265,0.8100295744678241,0.8090479737738552,0.8080923757472762,0.8071617606756405,0.8062551614768212,0.8053716603467616,0.8002205428859472,0.7951286192796609
0.5536343731103069,0.5546400543470701,0.5555534622436294,0.5563663514049191,0.5570696926955464,0.5576535807377709,0.5581071280324006,0.5584183433904805,0.5585739918953736,0.5649031058194243,0.5712322197434748,0.5775613336675255,0.583890447591576,0.5902195615156267,0.5965486754396774,0.602877789363728,0.6133843549506115,0.6239280531974218,0.6345092141700807,0.6408383280941312,0.6514572847924602,0.6621143731762601,0.6728099321916212,0.6835443037974683,0.689873417721519,0.691797273963773,0.6981263878878237,0.7044555018118743,0.710784615735925,0.7171137296599756,0.7190763984927158,0.7210775379570172,0.7231168091067894,0.7294459230308401,0.7357750369548908,0.7421041508789414,0.748433264802992,0.7547623787270427,0.7610914926510932,0.7674206065751439,0.7737497204991945,0.775826787374637,0.7779413169759279,0.7800929792371457,0.7864220931611964,0.7927512070852469,0.7990803210092976,0.8054094349333483,0.8117385488573989,0.8180676627814496,0.828574228368333,0.8391179266151434,0.8496990875878021,0.8603180442861311,0.870975132669931,0.8816706916852921,0.882716049382716,0.8751128146073601,0.8676988854621871,0.8604635411579484,0.853396996846798,0.8464903010761254,0.83973524647096,0.8331242916955068,0.830791139226706,0.8327297072073561,0.8347940765086137,0.8369794120317005,0.8392812751480963,0.8416955869465191,0.8442185955292126,0.8468468468468469,0.8407274856810353,0.8347065580964582,0.8287806646474857,0.822946614446647,0.821453455199477,0.8200088539766053,0.8186104799928655,0.8172561492842041,0.8159438133261987,0.8146715486951555,0.8134375476620384,0.812240109622495,0.8110776332775369,0.8099486094892683,0.8088516147446385,0.8077853051676906,0.8067484110273482,0.8057397316935457,0.8047581309995768,0.8038025329729979,0.8028719179013621,0.8019653187025428,0.7968297705238752,0.7917539115145793
