0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.6472017586523695,0.6628355783453032,0.6792312156443114,0.6964277306003428,0.7144662568972466,0.733390118216595,0.7532449519262782,0.7740788406676375,0.7959424524779735,0.8006153496742352,0.8052882468704968,0.8099611440667585,0.8146340412630202,0.8193069384592819,0.8239798356555436,0.8286527328518052,0.8333256300480669,0.8379985272443287,0.8426714244405903,0.8283530411306402,0.8149608734552838,0.8196337706515455,0.8423717327194253,0.8660359104218986,0.8428861801171789,0.8208125194938457,0.7997617996325243,0.7796836482015944,0.7605302947029069,0.742256425728345,0.7248190494196833,0.7081773684084671
0.6628355783453032,0.6792312156443114,0.6964277306003428,0.7144662568972466,0.733390118216595,0.7532449519262782,0.7740788406676375,0.7959424524779735,0.818889190156454,0.8236510949183589,0.8284129996802636,0.8331749044421684,0.8379368092040731,0.8426987139659778,0.8474606187278826,0.8522225234897873,0.8569844282516921,0.8617463330135968,0.8665082377755016,0.851305158307969,0.8370757825636621,0.8418376873255669,0.8655908725936833,0.8903177615850255,0.8660359104218986,0.8428861801171789,0.8208125194938457,0.7997617996325243,0.7796836482015944,0.7605302947029069,0.742256425728345,0.7248190494196833
0.6792312156443114,0.6964277306003428,0.7144662568972466,0.733390118216595,0.7532449519262782,0.7740788406676375,0.7959424524779735,0.818889190156454,0.8429753506634846,0.8478297195955234,0.8526840885275623,0.8575384574596011,0.8623928263916399,0.8672471953236788,0.8721015642557177,0.8769559331877566,0.8818103021197954,0.8866646710518342,0.891519039983873,0.8753847981083727,0.8602741828109741,0.865128551743013,0.8899479049044892,0.9157908846440672,0.8903177615850255,0.8660359104218986,0.8428861801171789,0.8208125194938457,0.7997617996325243,0.7796836482015944,0.7605302947029069,0.742256425728345
0.6964277306003428,0.7144662568972466,0.733390118216595,0.7532449519262782,0.7740788406676375,0.7959424524779735,0.818889190156454,0.8429753506634846,0.868260295438489,0.873210790487994,0.878161285537499,0.8831117805870039,0.8880622756365089,0.8930127706860138,0.8979632657355188,0.9029137607850237,0.9078642558345287,0.9128147508840336,0.9177652459335386,0.900651021143154,0.8846129053851197,0.8895634004346247,0.9155025062916688,0.9425177211810634,0.9157908846440672,0.8903177615850255,0.8660359104218986,0.8428861801171789,0.8208125194938457,0.7997617996325243,0.7796836482015944,0.7605302947029069
0.7144662568972466,0.733390118216595,0.7532449519262782,0.7740788406676375,0.7959424524779735,0.818889190156454,0.8429753506634846,0.868260295438489,0.8948066326313129,0.899857137681818,0.904907642732323,0.909958147782828,0.9150086528333331,0.9200591578838382,0.9251096629343432,0.9301601679848482,0.9352106730353533,0.9402611780858583,0.9453116831363635,0.927166186027548,0.9101519712381634,0.9152024762886686,0.9423177011790631,0.9705642083888887,0.9425177211810634,0.9157908846440672,0.8903177615850255,0.8660359104218986,0.8428861801171789,0.8208125194938457,0.7997617996325243,0.7796836482015944
0.733390118216595,0.7532449519262782,0.7740788406676375,0.7959424524779735,0.818889190156454,0.8429753506634846,0.868260295438489,0.8948066326313129,0.9226804123711341,0.9278350515463918,0.9329896907216495,0.9381443298969072,0.9432989690721649,0.9484536082474226,0.9536082474226804,0.9587628865979381,0.9639175257731959,0.9690721649484536,0.9742268041237113,0.9549961567383628,0.9369547937543,0.9421094329295577,0.970460074264136,1.0,0.9705642083888887,0.9425177211810634,0.9157908846440672,0.8903177615850255,0.8660359104218986,0.8428861801171789,0.8208125194938457,0.7997617996325243
0.7289653394555331,0.7487404474217736,0.7694916847043348,0.7912695552817117,0.8141272853945493,0.8381209817314458,0.8633098003889841,0.8897561275808079,0.9175257731958764,0.8982951258105277,0.9034497649857854,0.9086044041610433,0.913759043336301,0.9189136825115587,0.9240683216868164,0.9292229608620741,0.9343776000373318,0.9395322392125895,0.9690721649484536,0.949841517563105,0.9318001545790423,0.9369547937543,0.9653054350888782,0.9948453608247423,0.9655137033383836,0.9375672261315584,0.9109365157120284,0.8855558568231207,0.861363013225637,0.8382990241538761,0.8163080149893411,0.7953370208714623
0.7245405606944711,0.7442359429172691,0.7649045287410321,0.7865966580854501,0.8093653806326445,0.833266612799407,0.8583593053394791,0.8847056225303028,0.9123711340206185,0.89314048663527,0.8750991236512072,0.880253762826465,0.8854084020017228,0.8905630411769805,0.8957176803522382,0.9008723195274959,0.9060269587027536,0.9343776000373318,0.9639175257731959,0.9446868783878473,0.949841517563105,0.9549961567383628,0.9601507959136205,0.9896907216494846,0.9604631982878786,0.9326167310820535,0.9060821467799896,0.8807939520612159,0.8566901160293754,0.8337118681905733,0.8118035104848367,0.7909122421104003
0.7201157819334092,0.7397314384127647,0.7603173727777293,0.7819237608891885,0.8046034758707397,0.8284122438673681,0.8534088102899742,0.8796551174797977,0.9072164948453608,0.8879858474600122,0.8699444844759495,0.8530344038113177,0.8581890429865754,0.8633436821618332,0.8684983213370909,0.8736529605123486,0.9008723195274959,0.9292229608620741,0.9587628865979381,0.9639175257731959,0.9690721649484536,0.9742268041237113,0.9793814432989691,0.9845360824742269,0.9554126932373734,0.9276662360325485,0.9012277778479507,0.8760320472993112,0.8520172188331137,0.8291247122272707,0.8072990059803322,0.7864874633493384
0.7156910031723472,0.7352269339082601,0.7557302168144266,0.7772508636929267,0.7998415711088349,0.8235578749353293,0.8484583152404692,0.8746046124292928,0.9020618556701031,0.8828312082847545,0.8647898453006917,0.84787976463606,0.8320457930037786,0.8372004321790363,0.842355071354294,0.8475097105295517,0.8736529605123486,0.9008723195274959,0.9292229608620741,0.9343776000373318,0.9395322392125895,0.9446868783878473,0.949841517563105,0.9549961567383628,0.927166186027548,0.900651021143154,0.8753847981083727,0.851305158307969,0.8283530411306402,0.8064724913923498,0.7856104801714703,0.7657167378514598
