0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.6331132032970342,0.6385626538836853,0.6440865653427479,0.6496859416443408,0.6553618000229391,0.6611151711427408,0.6669470992646584,0.6728586424149253,0.67885087255531,0.6724634301294692,0.6661565854306664,0.6599291771668372,0.6537800578469137,0.647708093543075,0.6417121636542844,0.6357911606710156,0.6299439899410637,0.6241695694363377,0.6184668295205252,0.6128347127175171,0.607272173480478,0.6017781779614422,0.5963517037813124,0.590991739800133,0.5856972858875038,0.5804673526930005,0.5753009614164534,0.5701971435779393,0.5651549407873299,0.5601734045132354,0.5552515958511732,0.5503885852907872,0.5440675223688788,0.5378073356888657,0.5316072081323465,0.5254663335487862,0.5193839166082985,0.5133591726564047,0.5073913275707415,0.5014796176196925,0.49562328932291755,0.48982159931375335,0.48407381420346196,0.4783792104473003,0.47273707421238853,0.4671467012473511,0.46160739675370815,0.45611847525899285,0.4506792604915718,0.44528908525714583,0.4399472913169087,0.4346532292673402,0.42940625842161456,0.42420574669259886,0.4190510704774228,0.41394161454359785,0.40887677191666466,0.40385594376934897,0.3988785393122048,0.39394397568572576,0.3890516778539049,0.3842010784992223,0.3793916179190434,0.3746227439234069,0.369893911734185,0.3652045838855976,0.36055423012606114,0.3559423273213553,0.3513683593590893,0.3468318170544507,0.34233219805721915,0.3378690067600284,0.33344175420785904,0.32904995800874737,0.32469314224569146,0.3203708373897405,0.3160825802142502,0.3167994088183119,0.31755028510283434,0.31833567229446164,0.31915603992214475,0.3200118639028855,0.32090362662864774,0.3218318170544507,0.3227969307876607,0.32379947017849814,0.32483994441177544,0.32591886959988337,0.32703676887704214,0.32819417249483546,0.3293916179190434,0.33062964992779376,0.3319088207110477,0.33322968997144004,0.3345928250264905,0.33599880091220613,0.33744820048809326,0.33894161454359784,0.3404796419059942,0.34206288954974173,0.3436919727073289,0.3453675149816259,0.3470901484597658,0.3488605138285744,0.3506792604915718,0.35254704668756426,0.354464539610851,0.35643241553306537,0.35845135992667426,0.3605220675901575,0.3626452427748905,0.36482159931375335,0.36705186075148893,0.36933676047683534,0.3665706044191688,0.36384071400188217,0.36114674127638907,0.3584883374314273,0.35586515303012256,0.35327683823365247,0.3544766332201402,0.35658061162735455,0.3587363533044432,0.36094456250278173,0.36320595305525,0.365521248506591,0.36789118224554285,0.36507309627272444
0.6385626538836853,0.6440865653427479,0.6496859416443408,0.6553618000229391,0.6611151711427408,0.6669470992646584,0.6728586424149253,0.67885087255531,0.6849248757549278,0.6784507658601913,0.6720583375368766,0.665746413158312,0.6595138290655713,0.6533594353255823,0.6472820954904948,0.6412806863582088,0.6353540977339527,0.6295012321928031,0.6237210048430363,0.6180123430901915,0.6123741864017277,0.6068054860721487,0.6013052049884693,0.5958723173958858,0.5905058086635169,0.5852046750500653,0.5799679234692563,0.5747945712548908,0.5696836459253571,0.5646341849474251,0.5596452354991509,0.5547158542317028,0.5483202399670462,0.5419863301797729,0.5357132966343949,0.529500322212511,0.5233466007635859,0.5172513369577333,0.5112137461404747,0.5052330541894465,0.4993084973730327,0.4934393222108929,0.4876247853363639,0.48186415336070765,0.4761567027391811,0.47050171963890447,0.4648984998085022,0.4593463484494944,0.4538445800894142,0.4483925184566283,0.44298949635683754,0.4376348555512355,0.43232794663630214,0.42706812892521173,0.42185477033083113,0.4166872472502902,0.41156494445110037,0.4064872549588024,0.40145357994612185,0.3964633286236128,0.3915159181317689,0.38661077343458317,0.38174732721453575,0.37692501976899206,0.37214329890799064,0.3674016198534039,0.3626994451394517,0.35803624451455035,0.35341149484447965,0.34882468001684874,0.3442752908468454,0.339762824984249,0.33528678682169333,0.3308466874041591,0.3264420443396826,0.32207238171126185,0.317737229989946,0.3184752594091036,0.3192477997353661,0.3200553204976843,0.3208982976130602,0.3217772134734576,0.3226925570338957,0.3236448239017409,0.3246345164272134,0.3256621437951259,0.32672822211786895,0.32783327452966293,0.32897783128209135,0.33016242984093447,0.33138761498431996,0.33265393890220907,0.33396196129723654,0.3353122494869222,0.33670537850727295,0.33814193121779523,0.33962249840793496,0.34114767890496644,0.3427180796833491,0.3443343159755714,0.3459970113845036,0.34770679799727866,0.3494643165007224,0.3512702162983549,0.35312515562898256,0.35502980168690446,0.356984830743754,0.35899092827199797,0.36104878907011634,0.3631591173894846,0.3653226270629826,0.3675400416353533,0.3698120944953348,0.37213952900959035,0.36933676047683534,0.3665706044191688,0.36384071400188217,0.36114674127638907,0.3584883374314273,0.35586515303012256,0.35708149691297564,0.35922559009504984,0.3614221507983739,0.36367189285582774,0.3659755398121543,0.3683338250560917,0.3707474919543031,0.36789118224554285
0.6440865653427479,0.6496859416443408,0.6553618000229391,0.6611151711427408,0.6669470992646584,0.6728586424149253,0.67885087255531,0.6849248757549278,0.6910817523636376,0.6845197831623352,0.6780405935878369,0.6716429894356107,0.6653257906369805,0.6590878310129911,0.6529279580295066,0.6468450325534317,0.6408379286099483,0.6349055331406512,0.6290467457624693,0.6232604785272468,0.6175456556818623,0.6119012134287547,0.606326099686722,0.6008192738518532,0.5953797065584474,0.5900063794397725,0.5846982848885027,0.5794544258166741,0.574273815414986,0.5691554769112726,0.5640984433279548,0.5591017572382813,0.5526305659405966,0.5462219186241205,0.5398749757850279,0.5335889091878305,0.527362901714127,0.5211961472133826,0.5150878503557106,0.5090372264866325,0.503043501483785,0.49710591161555173,0.4912237034015925,0.4853961334752441,0.4796224684477684,0.47390198477442247,0.4682339686223264,0.4626177157401047,0.4570525313292775,0.45153772991737795,0.44607263523277263,0.44065658008116243,0.43528890622374095,0.4299689642569882,0.4246961134940783,0.41946972184787834,0.414289165715518,0.4091538298645088,0.4040631073203914,0.39901639925589144,0.394013114881563,0.38905267133789967,0.3841344935888945,0.37925801431702766,0.37442267381966454,0.36962791990684374,0.3648732078004376,0.36015800003466597,0.3554817663579452,0.35084398363605507,0.3462441357566048,0.34168171353478194,0.33715621462036616,0.33266714340599113,0.3282140109366375,0.32379633482034154,0.3194136391401014,0.3201731464145444,0.3209676341250433,0.3217975781885998,0.3226634609971778,0.32356577150579646,0.3245050053218222,0.32548166479547536,0.3264962591115684,0.327549304382492,0.3286413237424666,0.3297728474430756,0.3309444129500993,0.33215656504166535,0.3334098559077351,0.33470484525094313,0.33604210038880933,0.3374221963573407,0.3388457160160436,0.34031325015436387,0.341825397599576,0.3433827653261392,0.3449859685665421,0.3466356309236549,0.3483323844846105,0.3500768699362349,0.35186973668204796,0.3537116429608562,0.35560325596695863,0.3575452519719888,0.3595383164484134,0.3615831441947123,0.36368043946226114,0.3658309160839397,0.36803529760449105,0.3702943174126532,0.3726087188750893,0.3749792554721397,0.37213952900959035,0.36933676047683534,0.3665706044191688,0.36384071400188217,0.36114674127638907,0.3584883374314273,0.35972157497932,0.3619063265187329,0.3641442594122756,0.36643609720469095,0.36878257328471714,0.3711844310190173,0.37364242388793184,0.3707474919543031
0.6496859416443408,0.6553618000229391,0.6611151711427408,0.6669470992646584,0.6728586424149253,0.67885087255531,0.6849248757549278,0.6910817523636376,0.6973226171870087,0.6906715800912832,0.6841044350610694,0.6776199710665054,0.6712169913830304,0.6648943133409049,0.6586507680759282,0.652485200281246,0.6463964679601303,0.6403834421796145,0.6344450068248617,0.6285800583541401,0.6227875055542738,0.6170662692964356,0.6114152822921386,0.6058334888492837,0.6003198446281088,0.5948733163968848,0.5894928817871904,0.584177529048598,0.5789262568025896,0.5737380737955157,0.568611998650403,0.5635470596174049,0.556999250097691,0.5505148354846566,0.544092964852831,0.5377327986983887,0.5314335087858417,0.5251942779967886,0.5190143001806945,0.5128927800076729,0.5068289328232451,0.500821984505048,0.4948711713214652,0.4889757397921563,0.4831349465504583,0.477348058207633,0.47161435121893747,0.46593311175149177,0.4603036355539204,0.4547252278277436,0.4491972031004944,0.4437188851005395,0.43828960663357963,0.43290870946080856,0.4275755441787062,0.4222894701004467,0.4170498551388971,0.4118560756911871,0.4067075165248283,0.40160357066536123,0.3965436392855117,0.3915271315958336,0.3865534647368206,0.38162206367246587,0.37673236108524943,0.3718837972725366,0.36707582004436623,0.36230788462261043,0.3575794535414892,0.35288999654941877,0.34823899051217905,0.3436259193173792,0.3390502737802067,0.3345115515504413,0.3300092570207166,0.32554290123601337,0.32111200180436783,0.321893266199517,0.3227099869477239,0.32356264644095223,0.3244517336342213,0.3253777441348974,0.3263411802932009,0.32734255129394435,0.32838237324951836,0.32946116929414326,0.3305794696794027,0.33173781187107676,0.33293674064729323,0.3341768081980133,0.3354585742258717,0.33678260604838833,0.3381494787015701,0.3395597750449233,0.341014085867894,0.34251300999775647,0.3440571544089701,0.34564713433402333,0.3472835733757865,0.3489671036213925,0.3506983657576672,0.3524780091881307,0.3543066921515893,0.35618508184234215,0.3581138545320226,0.3600936956930976,0.3621253001240469,0.36420937207624615,0.36634662538257506,0.3685377835877768,0.37078358008058926,0.37308475822767573,0.3754420715093766,0.37785628365730795,0.3749792554721397,0.37213952900959035,0.36933676047683534,0.3665706044191688,0.36384071400188217,0.36114674127638907,0.3623972269018747,0.36462318661534066,0.3669030512276794,0.369237554127629,0.37162743868185255,0.37407345837069045,0.3765763769257589,0.37364242388793184
0.6553618000229391,0.6611151711427408,0.6669470992646584,0.6728586424149253,0.67885087255531,0.6849248757549278,0.6910817523636376,0.6973226171870087,0.7036485996628437,0.696907269085743,0.6902509575699516,0.6836784370084891,0.6771884937704298,0.6707799284459675,0.6644515555926442,0.6582022034826267,0.6520307138509123,0.6459359416443409,0.6399167547712853,0.6339720338518888,0.6281006719687134,0.6223015744176578,0.6165736584589971,0.6109158530683944,0.605327098687721,0.5998063469755267,0.59435256055698,0.5889647127731059,0.5836417874291276,0.57838277854172,0.5731866900849658,0.568052535734802,0.5614270510300283,0.554865823734445,0.5483679913455412,0.541932702937846,0.5355591190075343,0.5292464113191178,0.5229937627541953,0.5168003671622317,0.5106654292133406,0.5045881642530434,0.4985677981589767,0.4926035671995244,0.4866947178943461,0.4808405068767786,0.47504020075808384,0.46929307599351877,0.4635984187502037,0.4579555247767628,0.45236369927471654,0.44682225677159787,0.44133052099577347,0.4358878247529442,0.4304935098043036,0.4251469267463318,0.4198474348922028,0.4145944021547837,0.4093872049312043,0.404225227988976,0.39910786435363943,0.39403451519792043,0.38900458973237284,0.38401750509749044,0.3790726862572662,0.37416956589418027,0.36930758430559807,0.3644861893015582,0.3597048361039329,0.3549629872469422,0.35026011247900235,0.3455956886658931,0.3409691996952237,0.3363801363821818,0.3318279963765469,0.32731228407095275,0.32283251051038003,0.3236358134827174,0.32447505520007636,0.32535072461747594,0.32626331734228253,0.3272133357247166,0.32820128894959055,0.3292276931292951,0.33029307139805053,0.3313979540074405,0.3325428784232451,0.33372838942359206,0.33495503919844266,0.3362233874504316,0.33753400149707874,0.338887456374391,0.34028433494187477,0.341725227988976,0.343210734342969,0.34474146097831315,0.34631802312749693,0.34794104439339063,0.34961115686312716,0.3513290012235324,0.35309522687812644,0.3549104920657155,0.3567754639805989,0.3586908188944099,0.36065724227961543,0.3626754289346953,0.364746083111025,0.36686991864148444,0.3690476590708167,0.3712800377877597,0.3735677981589767,0.3759116936648081,0.37831248803687,0.38077095539752576,0.37785628365730795,0.3749792554721397,0.37213952900959035,0.36933676047683534,0.3665706044191688,0.36384071400188217,0.3651088121009662,0.3673765360761643,0.3696988983389732,0.37207664225605613,0.3745105213077534,0.3770012992256812,0.3795497501322028,0.3765763769257589
0.6611151711427408,0.6669470992646584,0.6728586424149253,0.67885087255531,0.6849248757549278,0.6910817523636376,0.6973226171870087,0.7036485996628437,0.7100608440392351,0.7032279771415121,0.6964812710331626,0.689819480273876,0.6832413740714262,0.6767457360221691,0.670331363852666,0.6639970691623105,0.6577416771668372,0.651564026442583,0.6454629686713679,0.6394373683858586,0.6334861027152727,0.627608061131275,0.6218021451939134,0.6160672682974346,0.6104023554158122,0.6048063428478163,0.5992781779614422,0.5938168189375097,0.5884212345122364,0.5830904037185778,0.577823315626119,0.5726189690792887,0.5659147361705319,0.559275634908024,0.5527007910547064,0.5461893421080684,0.5397404371426391,0.5333532366545931,0.5270269124084425,0.5207606472857857,0.5145536351360879,0.5084050806294627,0.5023141991114312,0.49628021645963033,0.49030236894244383,0.48437990307953127,0.4785120755042296,0.4726981528278006,0.4669374115055014,0.46122913770445206,0.455572627173277,0.44996718511349654,0.44441212605264363,0.43890677371908504,0.4334504609185215,0.4280425294121467,0.4226823297964407,0.41736922138457755,0.41210257208942425,0.40688175830811063,0.40170616480814814,0.39657518461507735,0.3914882189016241,0.3864446768783424,0.38144397568572574,0.37648554028776726,0.3715688033669472,0.3666932052206307,0.36185819365885663,0.3570632239034972,0.35230775848877227,0.3475912671630982,0.3429132267922548,0.3382731212638512,0.333670441393075,0.32910468482970595,0.32457535596637754,0.32540098112600224,0.32626303398566764,0.32716201015274005,0.32809841197743994,0.3290727486445797,0.33008553626655,0.33113729797757124,0.33222856402922696,0.3333598718872974,0.33453176632991016,0.3357447995470266,0.3369995312412813,0.3382965287301942,0.3396363670497723,0.3410196290595218,0.34244690554888885,0.3439187953451477,0.3454359054227576,0.34699885101420713,0.34860825572236664,0.350264751634369,0.35196897943704003,0.35372158853389984,0.3555232371637547,0.3573745925209039,0.35927633087698074,0.36122913770445203,0.36323370780179765,0.3652907454203932,0.3674009643931184,0.36956508826471646,0.3717838504239253,0.3740579942374081,0.3763882731855053,0.37877545099983295,0.3812203018027545,0.3837236102487487,0.38077095539752576,0.37785628365730795,0.3749792554721397,0.37213952900959035,0.36933676047683534,0.3665706044191688,0.36785668972533203,0.37016674035611097,0.372532172641164,0.37495374006083126,0.37743220634672914,0.37996834562122084,0.38256294253878514,0.3795497501322028
0.6669470992646584,0.6728586424149253,0.67885087255531,0.6849248757549278,0.6910817523636376,0.6973226171870087,0.7036485996628437,0.7100608440392351,0.7165605095541401,0.7096348459866548,0.7027964998454365,0.6960442080960997,0.6893767225256153,0.6827928094781247,0.6762912495918354,0.6698708375368766,0.6635303817539813,0.6572687041938643,0.6510846400571564,0.6449770375347518,0.6389447575484202,0.6329866734915284,0.6271016709697124,0.6212886475413313,0.6155465124575298,0.6098741864017276,0.6042706012283459,0.5987346997005727,0.5932654352269598,0.5878617715966353,0.5825226827129006,0.5772471523249777,0.5704630818487746,0.5637450291500785,0.5570921080976315,0.5505034444543748,0.5439781757177975,0.5375154509624289,0.5311144306844439,0.524774286648354,0.5184942017357581,0.512273369796121,0.5061109954995566,0.5000062941915859,0.49395849174984596,0.4879668244427202,0.48203053878986846,0.4761488914246276,0.4703211489582594,0.464546587846021,0.45882449425503247,0.4531541639339183,0.44753490208419855,0.4419660232334065,0.43644685110990866,0.430976718519406,0.42555496722309205,0.4201809478174468,0.4148540196156444,0.409573550530552,0.40433891695929913,0.3991495036693974,0.3940047036863875,0.3889039181829951,0.38384655636977405,0.3788320353872183,0.37385978019932065,0.36892922348856133,0.36403980555230564,0.3591909742005924,0.35438218465529375,0.3496128994506296,0.3448825883350164,0.34019072817423374,0.33553680285589094,0.3309203031951756,0.3263407268418674,0.3271889599115936,0.3280741162887268,0.3289966983234875,0.329957215200688,0.3309561830327192,0.3319941249538012,0.3330715712155178,0.33418905928364895,0.33534713393632254,0.33654634736349975,0.3377872592678153,0.339070436966789,0.3403964554964279,0.3417658977162382,0.34317935441566605,0.3446374244219857,0.34614071470965646,0.3476898405111668,0.3492854254293871,0.3509281015514502,0.3526185095641821,0.3543572988711027,0.3561451277110184,0.3579826632782284,0.359870581844366,0.36180956888189814,0.36380031918930456,0.3658435370179609,0.367939936200747,0.3700902402824058,0.37229518265167544,0.3745555066752191,0.376871965833377,0.37924532385776555,0.38167635487074786,0.38416584352680283,0.3867145851558167,0.3837236102487487,0.38077095539752576,0.37785628365730795,0.3749792554721397,0.37213952900959035,0.36933676047683534,0.37064121843022946,0.3729941644501741,0.375403245604733,0.3778692256255225,0.3803928786349058,0.38297498928736173,0.3856163529127765,0.38256294253878514
0.660729482044886,0.666556692125785,0.6724634301294692,0.6784507658601913,0.6845197831623352,0.6906715800912832,0.696907269085743,0.7032279771415121,0.7096348459866548,0.7027964998454365,0.6960442080960997,0.6893767225256153,0.6827928094781247,0.6762912495918354,0.6698708375368766,0.6635303817539813,0.6572687041938643,0.6510846400571564,0.6449770375347518,0.6389447575484202,0.6329866734915284,0.6271016709697124,0.6212886475413313,0.6155465124575298,0.6098741864017276,0.6042706012283459,0.5987346997005727,0.5932654352269598,0.5878617715966353,0.5825226827129006,0.5772471523249777,0.5720341737576512,0.5653020934526259,0.5586351447938497,0.5520324535442637,0.5454931572013572,0.5390164048396594,0.5326013569553449,0.5262471853129258,0.5199530727940007,0.5137182132480343,0.5075418113451406,0.5014230824308408,0.4953612523827715,0.4893555574693166,0.48340524421013553,0.4775095692385654,0.471667799165868,0.4658792104473003,0.4601430892499825,0.45445873132253906,0.4488254418664901,0.44324253540936875,0.43770933567954173,0.4322251754827098,0.42678939658006654,0.42140134956809205,0.4160603937599604,0.4107658970685387,0.4055172358909566,0.40031379499472564,0.39515496740538647,0.3900401542956648,0.38496876487611453,0.3799402162872295,0.3749539334930026,0.37000934917591405,0.3651059036333291,0.36024304467528656,0.35542022752365865,0.35063691471266534,0.34589257599072276,0.3411866882236109,0.3365187352989389,0.33188820803189434,0.32729460407225675,0.3281288095356537,0.3289999383064577,0.3299084927348891,0.33085498200576036,0.3318399222314623,0.3328638365462151,0.3339272552016024,0.3350307156634043,0.3361747627097486,0.3373599485305966,0.3385868328285829,0.3398559829212273,0.34116797384453695,0.34252338845801805,0.34392281755111664,0.345366859951107,0.34685612263244847,0.34839122082762963,0.34997277813952066,0.3516014266552545,0.3532778070616571,0.35500256876224845,0.35677636999583495,0.35859987795671566,0.360473768916524,0.3623987283477269,0.3643754510488041,0.36640464127113115,0.36848701284758795,0.37062328932291755,0.3728142040858579,0.37506050050307227,0.37736293205490096,0.37972226247296026,0.38213926587961333,0.384614726929339,0.3871494409520236,0.38974421409820215,0.3867145851558167,0.3837236102487487,0.38077095539752576,0.37785628365730795,0.3749792554721397,0.37213952900959035,0.37346275614217,0.3758591726564047,0.37831248803687,0.3808234764059291,0.38339292241806083,0.38602162140315144,0.3887103795117359,0.3856163529127765
0.6545903368143868,0.6603342697594298,0.6661565854306664,0.6720583375368766,0.6780405935878369,0.6841044350610694,0.6902509575699516,0.6964812710331626,0.7027964998454365,0.6960442080960997,0.6893767225256153,0.6827928094781247,0.6762912495918354,0.6698708375368766,0.6635303817539813,0.6572687041938643,0.6510846400571564,0.6449770375347518,0.6389447575484202,0.6329866734915284,0.6271016709697124,0.6212886475413313,0.6155465124575298,0.6098741864017276,0.6042706012283459,0.5987346997005727,0.5932654352269598,0.5878617715966353,0.5825226827129006,0.5772471523249777,0.5720341737576512,0.5668827496385453,0.5602015608339499,0.5535846294385448,0.5470310929498192,0.5405401004423023,0.5341108124121688,0.5277424006239306,0.5214340479591864,0.5151849482674009,0.5089943062186881,0.5028613371585693,0.49678526696468084,0.4907653319054068,0.4848007785004067,0.47889086338301745,0.47303485316450095,0.4672320243001142,0.4614816629569773,0.45578306488371473,0.4501355352818467,0.44453838867890627,0.43899094880326006,0.43349254846060903,0.4280425294121467,0.42264024225435315,0.4172850463004024,0.41197630946316166,0.4067134081397604,0.4014957270977104,0.3963226593625521,0.39119360610701137,0.38610797654164203,0.3810651878069379,0.3760646648668919,0.3711058404039842,0.3661881547155802,0.3613110556117186,0.35647399831427157,0.3516764453574591,0.34691786648969747,0.3421977385767665,0.3375155455062754,0.3328707780934117,0.32826293398795514,0.3290828993055329,0.3299397879305178,0.33083410221313014,0.33176635133818233,0.3327370514180652,0.33374672558699886,0.33479590409656707,0.3358851244125499,0.33701493131307514,0.338185876988104,0.3393985211402712,0.34065343108709656,0.3419511818645871,0.3432923563322491,0.34467754527952854,0.34610734753369987,0.3475823700692222,0.3491032281185843,0.35067054528465624,0.352284953654571,0.35394709391515455,0.3556576154699268,0.3574171765576941,0.35922644437275575,0.361086095186745,0.3629968144721288,0.3649592970273869,0.36697424710389487,0.3690423785345326,0.37116441486404306,0.37334108948116435,0.3755731457525596,0.37786133715856923,0.3802064274308094,0.3826091906916434,0.38507041159555,0.3875908854724155,0.3901714184727749,0.3928128277150296,0.38974421409820215,0.3867145851558167,0.3837236102487487,0.38077095539752576,0.37785628365730795,0.3749792554721397,0.37632165980953936,0.3787621283246398,0.38126026982833405,0.3838168689751009,0.3864327210948266,0.3891086323380463,0.3918454198231613,0.3887103795117359
0.6485285342369335,0.6541902301192681,0.6599291771668372,0.665746413158312,0.6716429894356107,0.6776199710665054,0.6836784370084891,0.689819480273876,0.6960442080960997,0.6893767225256153,0.6827928094781247,0.6762912495918354,0.6698708375368766,0.6635303817539813,0.6572687041938643,0.6510846400571564,0.6449770375347518,0.6389447575484202,0.6329866734915284,0.6271016709697124,0.6212886475413313,0.6155465124575298,0.6098741864017276,0.6042706012283459,0.5987346997005727,0.5932654352269598,0.5878617715966353,0.5825226827129006,0.5772471523249777,0.5720341737576512,0.5668827496385453,0.561791891622754,0.5551605026747234,0.5485925086333723,0.5420870585732299,0.535643312990471,0.5292604436496072,0.5229376334322375,0.5166740761878266,0.5104689765864883,0.5043215499737439,0.49823102222723004,0.49219662961533045,0.48621761865770485,0.48029324598769013,0.4744227782165481,0.46860549179953587,0.4628406729037735,0.4571276172778854,0.4514656301233919,0.445854025967826,0.44029212853955435,0.4347792706442778,0.42931479404319,0.423898049332771,0.4185283958261947,0.41320520143632844,0.40792784256030173,0.40269570396562615,0.39750817867784244,0.39236466786967616,0.38726458075168135,0.38220733446435173,0.3771923539716802,0.37221907195614706,0.3672869287151176,0.3623953720586304,0.35754385720855797,0.35273184669912,0.3479588102787329,0.34322422481317644,0.33852757419005985,0.33386834922457065,0.32924604756648856,0.33005155533144087,0.3308939864038003,0.3317738431337871,0.3326916347062138,0.3336478772334711,0.3346430938497793,0.33567781480672204,0.33675257757007937,0.3378679269179791,0.3390244150403825,0.34022260163992424,0.3414630540341241,0.3427463472589891,0.3440730641740256,0.34544379556867966,0.3468591402702254,0.3483197052531223,0.34982610574985884,0.3513789653633053,0.35297891618059457,0.35462659888855264,0.35632266289069936,0.35806776642584126,0.35986257668827737,0.36170776994964116,0.3636040316823994,0.36555205668503205,0.36755254920891456,0.36960622308692676,0.37171380186381175,0.3738760189283076,0.3760936176470773,0.3783673515004614,0.3806979842200761,0.38308628992828464,0.3855330532795657,0.38803906960380574,0.39060514505153965,0.3932320967411689,0.39592075290818146,0.3928128277150296,0.38974421409820215,0.3867145851558167,0.3837236102487487,0.38077095539752576,0.37785628365730795,0.3792182851383193,0.3817033935901941,0.38424695968514155,0.3868497787530479,0.38951265694444814,0.39223641137774373,0.39502187028842267,0.3918454198231613
